"artifact","field","locale","occurrences","scalar_utf8_bytes","types","source_candidates_not_usage_proof"
"src/lib/generated/details/enemies/*","kind","neutral","628","4396","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DescriptionText.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;src/lib/components/endgame/modes/ApocalypticShadowMechanicsSection.svelte;... 54 candidate files"
"src/lib/generated/details/enemies/*","rank","neutral","628","6281","string","src/lib/components/DetailPage.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/enemy/EnemyRankTag.svelte;src/lib/domain/character-detail-icons.ts;src/lib/domain/endgame-view.ts;src/lib/domain/enemy-overview.ts;src/lib/domain/enemy-view.ts;... 25 candidate files"
"src/lib/generated/details/enemies/*","template.monsterTemplateId","neutral","628","5652","string","src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;src/lib/server/endgame.ts;src/lib/server/enemies.ts;... 20 candidate files"
"src/lib/generated/details/enemies/*","template.name","localized","628","14322","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/enemies/*","template.rank","neutral","628","6281","string","src/lib/components/DetailPage.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/enemy/EnemyRankTag.svelte;src/lib/domain/character-detail-icons.ts;src/lib/domain/endgame-view.ts;src/lib/domain/enemy-overview.ts;src/lib/domain/enemy-view.ts;... 25 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.hp","neutral","628","4093","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/HpDisplay.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/stats.ts;... 26 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.attack","neutral","628","2806","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/stats.ts;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/stats.ts;scripts/data/sync.ts;... 13 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.defence","neutral","628","3140","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/stats.ts;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/stats.ts;scripts/data/sync.ts;... 13 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.criticalDamage","neutral","628","3140","string","src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/enemy-detail.test.ts"
"src/lib/generated/details/enemies/*","template.baseStats.speed","neutral","615","3001","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;... 20 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.stance","neutral","596","2817","string","src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/components/SkillCombatMeta.svelte;src/lib/domain/decimal.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/e2e/site.spec.ts;... 9 candidate files"
"src/lib/generated/details/enemies/*","template.baseStats.effectResistance","neutral","554","2762","string","src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/enemy/EnemyTemplateBaseStatsPanel.svelte;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/sync.ts;tests/unit/enemy-detail.test.ts"
"src/lib/generated/details/enemies/*","monsters.[].monsterId","neutral","2649","27883","string","src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;src/lib/server/endgame.ts;scripts/data/as-boss-guides.ts;... 19 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].monsterTemplateId","neutral","2649","23841","string","src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;src/lib/server/endgame.ts;src/lib/server/enemies.ts;... 20 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].hardLevelGroup","neutral","2649","7947","string","src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/sync.ts"
"src/lib/generated/details/enemies/*","monsters.[].eliteGroup","neutral","2649","7991","string","src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;scripts/data/sync.ts"
"src/lib/generated/details/enemies/*","monsters.[].modifiers.hp.ratio","neutral","2649","14565","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;scripts/data/validate.ts;... 11 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].modifiers.attack.ratio","neutral","2649","10541","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;scripts/data/validate.ts;... 11 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].modifiers.defence.ratio","neutral","2649","7961","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;scripts/data/validate.ts;... 11 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].modifiers.speed.ratio","neutral","2649","7947","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;scripts/data/validate.ts;... 11 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].modifiers.stance.ratio","neutral","2649","7947","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;scripts/data/validate.ts;... 11 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.minLevel","neutral","2649","2649","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/stats.ts;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/stats.ts;scripts/data/validate.ts;tests/unit/data.test.ts;... 9 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.maxLevel","neutral","2649","7947","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/stats.ts;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/stats.ts;scripts/data/validate.ts;tests/unit/data.test.ts;... 9 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.defaultLevel","neutral","2649","5298","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/SkillProgressionPanel.svelte;src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/skills.ts;scripts/data/stats.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].level","neutral","264900","508608","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameEnemyGrid.svelte;src/lib/components/endgame/EndgameNodeHeading.svelte;... 53 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].hp.status","neutral","264900","2649000","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].hp.value","neutral","264900","4136653","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].attack.status","neutral","264900","2649000","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].attack.value","neutral","264900","3306039","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].defence.status","neutral","264900","2649000","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].defence.value","neutral","264900","3128490","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].speed.status","neutral","264900","2668500","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].speed.value","neutral","258400","1482065","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].toughness.status","neutral","264900","2667300","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].toughness.value","neutral","258800","1147100","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/enemies/*","monsters.[].stats.levels.[].effectHit.status","neutral","264900","2649000","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
